Index,m/z,stddev,PeakHeight,C,H,Neutral H,O,m/z2,stddev2,O/C,H/C,DBE,AI mod,Neutral Mass,KM(CH2),KMD(CH2),KM(COO),KMD(COO),KM(H2O),KMD(H2O),KM(H2),KMD(H2),KM(O),KMD(O),KM(C2H4O),KMD(C2H4O),KM(OCH2),KMD(OCH2),KMD(CH2),KMD(COO),KMD(H2O),KMD(H2),KMD(O),KMD(C2H4O),KMD(OCH2),see comment,Neutral Mass
2702,625.156205,1,1250941,31,29,30,14,625.156279,-0.1,0.451612903,0.967741935,17,0.416666667,626.1635557,625,0.464372,626,0.308329,625,0.7962589,621,0.3018488,626,0.3626363,625,0.7907159,625,0.9431259,10,4,5,8,5,6,9,0,
2710,627.135539,1,2751590,30,27,28,15,627.135544,0,0.5,0.933333333,17,0.422222222,628.1428202,627,0.441427,628,0.2880512,627,0.7743625,623,0.2657458,628,0.3425301,627,0.7688019,627,0.9216937,9,5,7,7,9,6,9,0,
2713,629.036497,1,1344085,34,13,14,13,629.036164,0.5,0.382352941,0.411764706,28,0.781818182,630.0434405,629,0.339925,630,0.1891109,629,0.6738679,625,0.1516091,630,0.2437547,629,0.6682906,629,0.8216449,1,1,6,7,4,4,6,0,
2720,631.057481,1,1673288,27,19,20,18,631.057687,-0.3,0.666666667,0.740740741,18,0.5,632.0649638,631,0.359191,632,0.2111016,631,0.6942054,627,0.1574368,632,0.2659207,631,0.6886102,631,0.8424565,5,7,4,3,12,2,5,0,
2726,631.130316,1,1822280,29,27,28,16,631.130458,-0.2,0.551724138,0.965517241,16,0.380952381,632.1377348,631,0.431881,632,0.2838895,631,0.7669337,627,0.2296428,632,0.3387149,631,0.7613379,631,0.9152019,7,4,7,7,8,6,10,0,
2730,633.07365,1,1717313,27,21,22,18,633.073337,0.5,0.666666667,0.814814815,17,0.444444444,634.0806139,633,0.37259,634,0.2272177,633,0.7086731,629,0.1574368,634,0.2822117,633,0.70306,633,0.857397,5,7,7,3,12,2,9,0,
2732,633.103367,1,952257,35,21,22,12,633.10385,-0.8,0.342857143,0.628571429,25,0.655172414,634.1111262,633,0.403069,634,0.257737,633,0.7391675,629,0.1877121,634,0.3127336,633,0.7335541,633,0.8878986,5,3,6,5,9,5,7,0,
2733,633.109703,1,2232897,28,25,26,17,633.109723,0,0.607142857,0.928571429,16,0.384615385,634.1169994,633,0.408935,634,0.2636116,633,0.7450373,629,0.1935398,634,0.3186087,633,0.7394239,633,0.8937697,6,4,9,5,10,4,10,0,
2739,635.089278,1,1295677,27,23,24,18,635.088988,0.5,0.666666667,0.888888889,16,0.388888889,636.096264,635,0.38599,636,0.2433338,635,0.7231408,631,0.1574368,636,0.2985026,635,0.7175099,635,0.8723375,3,6,8,3,11,4,9,0,
2745,637.062108,1,1591357,33,17,18,14,637.062379,-0.4,0.424242424,0.545454545,25,0.692307692,638.0696553,637,0.357178,638,0.2171814,637,0.6953746,633,0.1155061,638,0.2725213,637,0.6897262,637,0.8450342,6,2,9,8,4,5,10,0,
2764,641.151159,1,983238,31,29,30,15,641.151194,-0.1,0.483870968,0.967741935,17,0.404255319,642.1584703,641,0.441427,642,0.3069418,641,0.7817912,637,0.1725745,642,0.3626363,641,0.7761066,641,0.9324098,9,4,6,8,5,6,10,0,
2765,643.058279,1,1309261,28,19,20,18,643.057687,0.9,0.642857143,0.714285714,19,0.526315789,644.0649638,643,0.345792,644,0.2138761,643,0.6871664,639,0.0642655,644,0.269736,643,0.681465,643,0.8382322,6,7,4,3,11,2,5,0,
2773,645.073364,1,1862741,28,21,22,18,645.073337,0,0.642857143,0.785714286,18,0.473684211,646.0806139,645,0.359191,646,0.2299922,645,0.7016341,641,0.0642655,646,0.2860269,645,0.6959148,645,0.8531727,5,8,7,3,11,3,8,0,
2779,647.088968,1,1799262,28,23,24,18,647.088988,0,0.642857143,0.857142857,17,0.421052632,648.096264,647,0.37259,648,0.2461083,647,0.7161018,643,0.0642655,648,0.3023178,647,0.7103647,647,0.8681131,5,6,8,3,12,3,9,0,
2781,647.125537,1,1024222,29,27,28,17,647.125373,0.3,0.586206897,0.965517241,16,0.365853659,648.1326495,647,0.408935,648,0.2825022,647,0.752466,643,0.1003685,648,0.3387149,647,0.7467285,647,0.9044858,6,2,9,6,8,5,10,0,
2783,649.046727,1,1580647,30,17,18,17,649.047123,-0.6,0.566666667,0.6,22,0.627906977,650.0543992,649,0.328539,650,0.2046962,649,0.6730884,645,0.0071971,650,0.2610756,649,0.6673339,649,0.825559,9,6,3,6,9,4,6,0,
2784,649.06214,1,1158759,34,17,18,14,649.062379,-0.4,0.411764706,0.529411765,26,0.703703704,650.0696553,649,0.343778,650,0.2199559,649,0.6883356,645,0.0223348,650,0.2763365,649,0.682581,649,0.8408098,4,1,7,7,1,4,11,0,
2796,651.172042,1,995952,33,31,32,14,651.171929,0.2,0.424242424,0.96969697,18,0.423076923,652.1792057,651,0.450973,652,0.3299941,651,0.7966486,647,0.1155061,652,0.3865577,651,0.7908753,651,0.9496176,10,4,6,8,2,7,8,0,
2805,655.057787,1,1386620,29,19,20,18,655.057687,0.2,0.620689655,0.689655172,20,0.55,656.0649638,655,0.332392,656,0.2166506,655,0.6801274,650,0.9710941,656,0.2735512,655,0.6743197,655,0.8340078,7,7,3,4,11,4,6,0,
2812,657.030995,1,977023,35,13,14,14,657.031079,-0.1,0.4,0.4,29,0.785714286,658.0383552,657,0.30358,658,0.1904982,657,0.6523612,652,0.9291635,658,0.24757,657,0.646536,657,0.8067044,1,2,6,7,1,1,2,0,
2813,657.052235,1,1432191,32,17,18,16,657.052208,0,0.5,0.5625,24,0.666666667,658.0594845,657,0.324686,658,0.2116324,657,0.6734782,652,0.9501288,658,0.2687061,657,0.6676528,657,0.8278263,8,5,5,7,6,5,9,0,
2814,657.073513,1,2167423,29,21,22,18,657.073337,0.3,0.620689655,0.75862069,19,0.5,658.0806139,657,0.345792,658,0.2327667,657,0.6945951,652,0.9710941,658,0.2898421,657,0.6887696,657,0.8489483,6,7,7,4,11,3,8,0,
2818,657.145851,1,1400959,31,29,30,16,657.146108,-0.4,0.516129032,0.967741935,17,0.391304348,658.1533849,657,0.418481,658,0.3055545,657,0.7673235,653,0.0433001,658,0.3626363,657,0.7614973,657,0.9216937,8,1,7,7,5,6,9,0,
2820,659.046989,1,952960,35,15,16,14,659.046729,0.4,0.4,0.457142857,28,0.75,660.0540052,659,0.31698,660,0.2066143,659,0.6668289,654,0.9291635,660,0.2638609,659,0.6609859,659,0.8216449,1,2,7,7,1,4,6,0,
2822,659.089095,1,2595968,29,23,24,18,659.088988,0.2,0.620689655,0.827586207,18,0.45,660.096264,659,0.359191,660,0.2488828,659,0.7090629,654,0.9710941,660,0.3061331,659,0.7032195,659,0.8638888,5,6,8,4,12,4,9,0,
2824,659.12518,1,1601664,30,27,28,17,659.125373,-0.3,0.566666667,0.933333333,17,0.395348837,660.1326495,659,0.395536,660,0.2852767,659,0.745427,655,0.0071971,660,0.3425301,659,0.7395833,659,0.9002615,8,5,8,6,9,5,10,0,
2828,661.104432,1,2017404,29,25,26,18,661.104638,-0.3,0.620689655,0.896551724,17,0.4,662.111914,661,0.37259,662,0.2649989,661,0.7235306,656,0.9710941,662,0.322424,661,0.7176694,661,0.8788292,5,5,8,4,10,4,10,0,
2833,663.08432,1,1000821,28,23,24,19,663.083902,0.6,0.678571429,0.857142857,17,0.405405405,664.0911786,663,0.349645,664,0.2447211,663,0.7016341,658,0.9349911,664,0.3023178,663,0.6957554,663,0.857397,1,6,7,1,12,3,9,0,
2855,669.145919,1,1527358,32,29,30,16,669.146108,-0.3,0.5,0.9375,18,0.416666667,670.1533849,669,0.405082,670,0.308329,669,0.7602845,664,0.9501288,670,0.3664515,669,0.7543521,669,0.9174693,9,4,7,7,5,6,9,0,
2862,673.047077,1,977663,32,17,18,17,673.047123,-0.1,0.53125,0.5625,24,0.659574468,674.0543992,673,0.30174,674,0.2102452,673,0.6590104,668,0.8208545,674,0.2687061,673,0.6530435,673,0.8171102,9,6,4,7,6,4,4,0,
2867,673.141005,1,1161469,31,29,30,17,673.141023,0,0.548387097,0.967741935,17,0.377777778,674.1482995,673,0.395536,674,0.3041673,673,0.7528557,668,0.9140258,674,0.3626363,673,0.746888,673,0.9109776,8,1,8,7,5,6,10,0,
2870,675.084479,1,947157,29,23,24,19,675.083902,0.9,0.655172414,0.827586207,18,0.435897436,676.0911786,675,0.336246,676,0.2474955,675,0.6945951,670,0.8418198,676,0.3061331,675,0.6886102,675,0.8531727,4,7,7,1,12,2,8,0,
2872,675.120626,1,1105365,30,27,28,18,675.120288,0.5,0.6,0.933333333,17,0.380952381,676.1275641,675,0.37259,676,0.2838895,675,0.7309593,670,0.8779228,676,0.3425301,675,0.724974,675,0.8895453,5,4,10,5,9,5,11,0,
2881,679.057697,1,1503097,31,19,20,18,679.057687,0,0.580645161,0.64516129,22,0.590909091,680.0649638,679,0.305594,680,0.2221996,679,0.6660494,674,0.7847515,680,0.2811817,679,0.6600293,679,0.825559,8,7,3,5,9,4,6,0,
2887,679.167388,1,939895,34,31,32,15,679.166844,0.8,0.441176471,0.941176471,19,0.433962264,680.1741204,679,0.414628,680,0.3313813,679,0.7751419,674,0.8930605,680,0.3903729,679,0.7691208,679,0.9346771,10,4,5,7,4,7,9,0,
2890,681.082557,1,951366,42,17,18,10,681.08272,-0.2,0.238095238,0.428571429,34,0.783783784,682.0899968,681,0.328365,682,0.2477007,681,0.6898945,676,0.7940616,682,0.3068585,681,0.6838565,681,0.8498791,1,1,1,1,1,1,1,0,
2901,683.125488,1,3136273,32,27,28,17,683.125373,0.2,0.53125,0.875,19,0.446808511,684.1326495,683,0.368737,684,0.2908257,683,0.731349,678,0.8208545,684,0.3501606,683,0.7252929,683,0.8918127,9,5,7,7,9,5,12,0,
2903,683.161735,1,1039120,33,31,32,16,683.161759,0,0.484848485,0.96969697,18,0.4,684.169035,683,0.405082,684,0.3272196,683,0.7677132,678,0.8569575,684,0.3865577,683,0.7616567,683,0.9281854,9,1,7,8,2,6,10,0,
2906,685.068524,1,1120989,30,21,22,19,685.068252,0.4,0.633333333,0.733333333,20,0.512195122,686.0755285,685,0.309447,686,0.2341539,685,0.6730884,680,0.7486485,686,0.2936574,685,0.6670151,685,0.8340078,6,7,3,3,12,2,6,0,
2910,685.14127,1,1371355,32,29,30,17,685.141023,0.4,0.53125,0.9375,18,0.404255319,686.1482995,685,0.382137,686,0.3069418,685,0.7458167,680,0.8208545,686,0.3664515,685,0.7397428,685,0.9067532,7,4,6,7,5,5,10,0,
2913,687.084023,1,1629095,30,23,24,19,687.083902,0.2,0.633333333,0.8,19,0.463414634,688.0911786,687,0.322846,688,0.25027,687,0.6875561,682,0.7486485,688,0.3099483,687,0.681465,687,0.8489483,5,7,5,3,12,2,8,0,
2915,687.120475,1,1911462,31,27,28,18,687.120288,0.3,0.580645161,0.903225806,18,0.409090909,688.1275641,687,0.359191,688,0.2866639,687,0.7239203,682,0.7847515,688,0.3463454,687,0.7178288,687,0.885321,5,4,9,5,10,5,11,0,
2944,695.046849,1,937949,38,15,16,14,695.046729,0.2,0.368421053,0.421052632,31,0.774193548,696.0540052,695,0.276781,696,0.2149377,695,0.6457119,690,0.6496496,696,0.2753066,695,0.6395502,695,0.8089717,1,1,6,5,1,1,1,0,
2945,695.067699,1,1449949,35,19,20,16,695.067858,-0.2,0.457142857,0.571428571,26,0.666666667,696.0751346,695,0.297887,696,0.236072,695,0.6668289,690,0.6706149,696,0.2964427,695,0.660667,695,0.8300937,6,4,7,6,3,4,8,0,
2950,695.161903,1,1374171,34,31,32,16,695.161759,0.2,0.470588235,0.941176471,19,0.423076923,696.169035,695,0.391683,696,0.3299941,695,0.7606742,690,0.7637862,696,0.3903729,695,0.7545115,695,0.923961,9,4,8,7,4,6,10,0,
2951,697.068163,1,1372082,31,21,22,19,697.068252,-0.1,0.612903226,0.709677419,21,0.534883721,698.0755285,697,0.296047,698,0.2369284,697,0.6660494,692,0.6554772,698,0.2974726,697,0.6598699,697,0.8297834,6,7,3,4,11,2,7,0,
2955,697.141149,1,1732528,33,29,30,17,697.141023,0.2,0.515151515,0.909090909,19,0.428571429,698.1482995,697,0.368737,698,0.3097163,697,0.7387778,692,0.7276832,698,0.3702668,697,0.7325975,697,0.9025288,9,4,6,6,8,6,10,0,
2960,699.083408,1,1496714,31,23,24,19,699.083902,-0.7,0.612903226,0.774193548,20,0.488372093,700.0911786,699,0.309447,700,0.2530445,699,0.6805171,694,0.6554772,700,0.3137635,699,0.6743197,699,0.8447239,6,7,5,4,11,4,8,0,
2966,701.100173,1,1379304,31,25,26,19,701.099552,0.9,0.612903226,0.838709677,19,0.441860465,702.1068287,701,0.322846,702,0.2691606,701,0.6949849,696,0.6554772,702,0.3300545,701,0.6887696,701,0.8596644,5,6,7,4,10,3,9,0,
2969,703.058317,1,1241933,33,19,20,18,703.057687,0.9,0.545454545,0.606060606,24,0.625,704.0649638,703,0.278795,704,0.2277485,703,0.6519714,698,0.5984089,704,0.2888122,703,0.6457389,703,0.8171102,7,6,3,6,7,3,4,0,
2971,703.108677,1,957004,38,23,24,14,703.109329,-0.9,0.368421053,0.631578947,27,0.64516129,704.1166055,703,0.330379,704,0.2794021,703,0.7035828,698,0.6496496,704,0.3404703,703,0.6973497,703,0.8687337,1,3,5,5,6,4,5,0,
2972,703.115543,1,1069900,31,27,28,19,703.115202,0.5,0.612903226,0.903225806,18,0.395348837,704.1224787,703,0.336246,704,0.2852767,703,0.7094526,698,0.6554772,704,0.3463454,703,0.7032195,703,0.8746049,4,5,9,4,10,4,10,0,
2977,705.08842,1,1336120,37,21,22,15,705.088594,-0.2,0.405405405,0.594594595,27,0.661016949,706.09587,705,0.307433,706,0.2591243,705,0.6816863,700,0.6135466,706,0.3203641,705,0.6754358,705,0.8473015,5,2,6,6,4,4,7,0,
2982,707.068278,1,1029418,36,19,20,16,707.067858,0.6,0.444444444,0.555555556,27,0.678571429,708.0751346,707,0.284488,708,0.2388465,707,0.6597899,702,0.5774436,708,0.300258,707,0.6535218,707,0.8258693,5,1,5,7,1,3,7,0,
2988,709.068456,1,1537317,32,21,22,19,709.068252,0.3,0.59375,0.6875,22,0.555555556,710.0755285,709,0.282648,710,0.2397029,709,0.6590104,704,0.5623059,710,0.3012879,709,0.6527246,709,0.825559,5,7,4,4,11,2,6,0,
2999,711.156634,1,1129257,34,31,32,17,711.156673,-0.1,0.5,0.941176471,19,0.411764706,712.1639496,711,0.368737,712,0.3286068,711,0.7462065,706,0.6345119,712,0.3903729,711,0.7399022,711,0.9132449,9,2,7,7,4,6,11,0,
3002,713.099888,1,1928503,32,25,26,19,713.099552,0.5,0.59375,0.8125,20,0.466666667,714.1068287,713,0.309447,714,0.2719351,713,0.6879459,708,0.5623059,714,0.3338697,713,0.6816244,713,0.85544,6,6,6,4,11,3,11,0,
3003,713.108618,1,952631,43,21,22,11,713.108935,-0.4,0.255813953,0.511627907,33,0.733333333,714.1162115,713,0.318819,714,0.2813202,713,0.6973233,708,0.5716159,714,0.3432556,713,0.6910017,713,0.8648196,1,1,1,1,1,1,1,0,
3005,713.136359,1,1096247,33,29,30,18,713.135938,0.6,0.545454545,0.909090909,19,0.416666667,714.1432142,713,0.345792,714,0.308329,713,0.72431,708,0.5984089,714,0.3702668,713,0.7179882,713,0.8918127,6,4,6,6,8,5,12,0,
3009,715.115068,1,1527632,32,27,28,19,715.115202,-0.2,0.59375,0.875,19,0.422222222,716.1224787,715,0.322846,716,0.2880512,715,0.7024136,710,0.5623059,716,0.3501606,715,0.6960743,715,0.8703805,5,5,8,4,9,4,11,0,
3022,721.083358,1,1493472,37,21,22,16,721.083508,-0.2,0.432432432,0.594594595,27,0.655172414,722.0907847,721,0.284488,722,0.257737,721,0.6672186,716,0.4842722,722,0.3203641,721,0.6608265,721,0.8365854,5,3,6,6,4,3,7,0,
3030,723.157162,1,1061422,35,31,32,17,723.156673,0.7,0.485714286,0.914285714,20,0.433962264,724.1639496,723,0.355338,724,0.3313813,723,0.7391675,718,0.5413406,724,0.3941882,723,0.732757,723,0.9090205,9,4,6,7,3,6,9,0,
3034,725.099277,1,2683525,33,25,26,19,725.099552,-0.4,0.575757576,0.787878788,21,0.489361702,726.1068287,725,0.296047,726,0.2747096,725,0.6809069,720,0.4691346,726,0.337685,725,0.6744792,725,0.8512156,6,6,8,5,10,4,11,0,
3038,727.078971,1,1134317,32,23,24,20,727.078817,0.2,0.625,0.75,21,0.5,728.0860932,727,0.273102,728,0.2544318,727,0.6590104,722,0.4330316,728,0.3175788,727,0.6525652,727,0.8297834,5,7,4,2,11,1,7,0,
3040,727.115461,1,2067695,33,27,28,19,727.115202,0.4,0.575757576,0.848484848,20,0.446808511,728.1224787,727,0.309447,728,0.2908257,727,0.6953746,722,0.4691346,728,0.3539759,727,0.688929,727,0.8661561,6,5,9,5,11,4,11,0,
3044,729.094772,1,1017190,32,25,26,20,729.094467,0.4,0.625,0.8125,20,0.454545455,730.1017433,729,0.286501,730,0.2705478,729,0.6734782,724,0.4330316,730,0.3338697,729,0.6670151,729,0.8447239,2,7,5,2,11,2,8,0,
3046,729.130794,1,1198441,33,29,30,19,729.130852,-0.1,0.575757576,0.909090909,19,0.404255319,730.1381288,729,0.322846,730,0.3069418,729,0.7098423,724,0.4691346,730,0.3702668,729,0.7033789,729,0.8810966,5,4,8,5,8,5,11,0,
3061,735.598697,1,1731432,41,83,84,10,735.599172,-0.6,0.243902439,2.048780488,0,-0.138888889,736.6064489,735,0.783944,736,0.7767574,736,0.1743682,730,0.8872329,736,0.8406434,736,0.1678476,736,0.3471396,1,1,1,1,1,1,1,0,
3068,739.078359,1,1195982,33,23,24,20,739.078817,-0.6,0.606060606,0.727272727,22,0.52173913,740.0860932,739,0.259703,740,0.2572062,739,0.6519714,734,0.3398603,740,0.321394,739,0.64542,739,0.825559,5,7,3,3,11,1,6,0,
3072,739.151141,1,1453270,35,31,32,18,739.151588,-0.6,0.514285714,0.914285714,20,0.423076923,740.1588642,739,0.332392,740,0.3299941,739,0.7246998,734,0.4120663,740,0.3941882,739,0.7181477,739,0.8983044,7,4,6,6,3,6,13,0,
3075,741.073432,1,1579447,36,21,22,18,741.073337,0.1,0.5,0.611111111,26,0.62962963,742.0806139,741,0.251996,742,0.2521881,741,0.6453222,736,0.3188949,742,0.3165489,741,0.6387531,741,0.8193776,6,5,3,6,6,3,5,0,
3076,741.094388,1,1683385,33,25,26,20,741.094467,-0.1,0.606060606,0.787878788,21,0.47826087,742.1017433,741,0.273102,742,0.2733223,741,0.6664392,736,0.3398603,742,0.337685,741,0.6598699,741,0.8404995,5,6,5,3,10,2,11,0,
3078,741.130475,1,1512894,34,29,30,19,741.130852,-0.5,0.558823529,0.882352941,20,0.428571429,742.1381288,741,0.309447,742,0.3097163,741,0.7028033,736,0.3759633,742,0.374082,741,0.6962337,741,0.8768722,6,4,7,6,8,5,12,0,
3083,743.109723,1,1156025,33,27,28,20,743.110117,-0.5,0.606060606,0.848484848,20,0.434782609,744.1173933,743,0.286501,744,0.2894384,743,0.6809069,738,0.3398603,744,0.3539759,743,0.6743197,743,0.85544,2,5,8,3,11,4,11,0,
3085,743.146435,1,998078,34,31,32,19,743.146502,-0.1,0.558823529,0.941176471,19,0.387755102,744.1537788,743,0.322846,744,0.3258323,743,0.717271,738,0.3759633,744,0.3903729,743,0.7106836,743,0.8918127,5,1,7,6,4,6,12,0,
3093,747.099368,1,912360,39,23,24,16,747.099158,0.3,0.41025641,0.615384615,28,0.64516129,748.1064347,747,0.271088,748,0.2794021,747,0.6676084,742,0.2979296,748,0.3442855,747,0.6609859,747,0.8430771,3,3,5,5,4,4,4,0,
3098,749.078136,1,1064468,38,21,22,17,749.078423,-0.4,0.447368421,0.578947368,28,0.661016949,750.0856993,749,0.248143,750,0.2591243,749,0.6457119,744,0.2618266,750,0.3241794,749,0.6390719,749,0.8216449,5,2,6,7,2,2,6,0,
3107,751.151658,1,1420123,36,31,32,18,751.151588,0.1,0.5,0.888888889,21,0.444444444,752.1588642,751,0.318993,752,0.3327686,751,0.7176608,746,0.3188949,752,0.3980034,751,0.7110024,751,0.89408,7,2,6,6,6,6,11,0,
3109,753.073557,1,1357462,37,21,22,18,753.073337,0.3,0.486486486,0.594594595,27,0.642857143,754.0806139,753,0.238597,754,0.2549626,753,0.6382832,748,0.2257236,754,0.3203641,753,0.6316078,753,0.8151532,6,4,4,6,4,3,4,0,
3110,753.094527,1,2191001,34,25,26,20,753.094467,0.1,0.588235294,0.764705882,22,0.5,754.1017433,753,0.259703,754,0.2760968,753,0.6594002,748,0.2466889,754,0.3415002,753,0.6527246,753,0.8362751,5,7,4,2,10,2,8,0,
3117,755.146624,1,1071602,35,31,32,19,755.146502,0.2,0.542857143,0.914285714,20,0.411764706,756.1537788,755,0.309447,756,0.3286068,755,0.7102321,750,0.2827919,756,0.3941882,755,0.7035384,755,0.8875883,6,2,6,6,3,6,12,0,
3121,757.068676,1,1349949,36,21,22,19,757.068252,0.6,0.527777778,0.611111111,26,0.622641509,758.0755285,757,0.229051,758,0.2508008,757,0.6308545,752,0.1896206,758,0.3165489,757,0.6241438,757,0.8086615,6,6,3,6,6,3,2,0,
3125,759.084082,1,1891997,36,23,24,19,759.083902,0.2,0.527777778,0.666666667,25,0.58490566,760.0911786,759,0.24245,760,0.2669169,759,0.6453222,754,0.1896206,760,0.3328398,759,0.6385936,759,0.8236019,5,6,3,6,8,2,6,0,
3129,761.063648,1,1138940,35,21,22,20,761.063167,0.6,0.571428571,0.628571429,25,0.6,762.0704431,761,0.219505,762,0.2466391,761,0.6234257,756,0.1535176,762,0.3127336,761,0.6166797,761,0.8021697,7,7,1,5,9,2,1,0,
3131,761.114901,1,1289221,40,25,26,16,761.114808,0.1,0.4,0.65,28,0.625,762.1220848,761,0.271088,762,0.2982927,761,0.6750371,756,0.2047583,762,0.3643917,761,0.6682906,761,0.8537932,3,2,4,4,3,4,4,0,
3134,761.172729,1,989711,38,33,34,17,761.172323,0.5,0.447368421,0.894736842,22,0.457627119,762.1795997,761,0.328539,762,0.3558209,761,0.7325182,756,0.2618266,762,0.4219248,761,0.7257712,761,0.9112878,9,2,4,7,2,7,9,0,
3135,763.079297,1,1676130,35,23,24,20,763.078817,0.6,0.571428571,0.685714286,24,0.56,764.0860932,763,0.232904,764,0.2627552,763,0.6378935,758,0.1535176,764,0.3290245,763,0.6311295,763,0.8171102,6,7,3,5,9,2,4,0,
3136,763.094628,1,1411941,39,23,24,17,763.094073,0.7,0.435897436,0.615384615,28,0.639344262,764.1013493,763,0.248143,764,0.2780149,763,0.6531406,758,0.1686553,764,0.3442855,763,0.6463766,763,0.832361,5,2,5,5,4,3,5,0,
3142,765.130914,1,2443984,36,29,30,19,765.130852,0.1,0.527777778,0.833333333,22,0.471698113,766.1381288,765,0.282648,766,0.3152652,765,0.6887253,760,0.1896206,766,0.3817125,765,0.6819433,765,0.8684234,5,5,6,6,8,5,12,0,
3144,765.182946,1,925658,41,33,34,15,765.182494,0.6,0.365853659,0.829268293,25,0.52238806,766.1897704,765,0.334232,766,0.3669188,765,0.7403367,760,0.2408613,766,0.4333706,765,0.7335541,765,0.9200469,8,1,1,1,3,5,2,0,
3148,767.110302,1,1955888,35,27,28,20,767.110117,0.2,0.571428571,0.8,22,0.48,768.1173933,767,0.259703,768,0.2949874,767,0.6668289,762,0.1535176,768,0.3616064,767,0.6600293,767,0.8469912,5,7,7,5,9,4,10,0,
3150,767.145799,1,1078326,36,31,32,19,767.146502,-0.9,0.527777778,0.888888889,21,0.433962264,768.1537788,767,0.296047,768,0.3313813,767,0.7031931,762,0.1896206,768,0.3980034,767,0.6963931,767,0.8833639,6,4,6,6,6,6,12,0,
3154,769.1265,1,1312147,35,29,30,20,769.125767,1,0.571428571,0.857142857,21,0.44,770.1330434,769,0.273102,770,0.3111035,769,0.6812966,764,0.1535176,770,0.3778973,769,0.6744792,769,0.8619317,5,4,6,5,9,4,12,0,
3156,771.083589,1,1557735,37,23,24,19,771.083902,-0.4,0.513513514,0.648648649,26,0.6,772.0911786,771,0.229051,772,0.2696914,771,0.6382832,766,0.0964493,772,0.336655,771,0.6314484,771,0.8193776,6,5,4,4,7,2,5,0,
3165,775.079299,1,1113992,36,23,24,20,775.078817,0.6,0.555555556,0.666666667,25,0.576923077,776.0860932,775,0.219505,776,0.2655297,775,0.6308545,770,0.0603463,776,0.3328398,775,0.6239843,775,0.8128858,7,7,3,5,8,1,3,0,
3169,775.166806,1,1046679,42,31,32,15,775.166844,0,0.357142857,0.761904762,27,0.565217391,776.1741204,775,0.307433,776,0.3535772,775,0.71883,770,0.1476900,776,0.4208949,775,0.7119591,775,0.900882,5,1,1,1,2,2,2,0,
3171,777.094507,1,1876173,36,25,26,20,777.094467,0.1,0.555555556,0.722222222,24,0.538461538,778.1017433,777,0.232904,778,0.2816458,777,0.6453222,772,0.0603463,778,0.3491307,777,0.6384342,777,0.8278263,6,6,3,5,10,3,9,0,
3175,777.167551,1,896217,38,33,34,18,777.167238,0.4,0.473684211,0.894736842,22,0.448275862,778.1745143,777,0.305594,778,0.3544336,777,0.7180505,772,0.1325523,778,0.4219248,777,0.7111619,777,0.9005717,8,2,6,6,2,6,9,0,
3184,781.068908,1,873770,38,21,22,19,781.068252,0.8,0.5,0.578947368,28,0.649122807,782.0755285,781,0.202252,782,0.2563498,781,0.6167765,776,0.0032780,782,0.3241794,781,0.6098533,781,0.8002127,6,5,1,6,2,1,2,0,
3185,781.089361,1,888877,35,25,26,21,781.089381,0,0.6,0.742857143,23,0.510204082,782.0966579,781,0.223358,782,0.2774841,781,0.6378935,776,0.0242433,782,0.3453154,781,0.6309701,781,0.8213346,3,7,3,1,10,1,5,0,
3190,783.12042,1,2949707,39,27,28,18,783.120288,0.2,0.461538462,0.717948718,26,0.566666667,784.1275641,783,0.251996,784,0.3088598,783,0.6676084,778,0.0393810,784,0.3768673,783,0.660667,783,0.8515259,6,4,5,5,7,4,9,0,
3191,783.141814,1,1002574,36,31,32,20,783.141417,0.5,0.555555556,0.888888889,21,0.423076923,784.1486935,783,0.273102,784,0.3299941,783,0.6887253,778,0.0603463,784,0.3980034,783,0.6817838,783,0.8726478,5,4,6,5,6,5,13,0,
